negatives
"frozenset({'Prolactin', 'P46776', 'P09651'})"
"frozenset({'Prolactin', 'Q9H0W5', 'P07196'})"
"frozenset({'Q96IK5', 'Prolactin', 'Q08379'})"
"frozenset({'Prolactin', 'Q49AR2', 'Q9Y2W2'})"
"frozenset({'Q9Y3B2', 'Prolactin', 'Q01780'})"
"frozenset({'Prolactin', 'O14775', 'P53779'})"
"frozenset({'P50221', 'Prolactin', 'Q2TAL8'})"
"frozenset({'Prolactin', 'Q13148', 'Q96PC2'})"
"frozenset({'Prolactin', 'Q8N1B4', 'Q8TAU3'})"
"frozenset({'Prolactin', 'O43852', 'P35228'})"
"frozenset({'Prolactin', 'Q9UL19', 'P21580'})"
"frozenset({'Prolactin', 'P56545', 'P18621'})"
"frozenset({'Prolactin', 'Q8NHQ1', 'Q15834'})"
"frozenset({'Prolactin', 'P31947', 'Q9BRG2'})"
"frozenset({'Q969J5', 'Prolactin', 'O15524'})"
"frozenset({'P35637', 'Prolactin', 'P14618'})"
"frozenset({'O43390', 'Prolactin', 'P08621'})"
"frozenset({'Q9UJX0', 'Q9UK32', 'Prolactin'})"
"frozenset({'Q96KB5', 'Prolactin', 'P45974'})"
"frozenset({'Prolactin', 'P21145', 'Q9HBL6'})"
"frozenset({'Q13177', 'Prolactin', 'P25787'})"
"frozenset({'P61326', 'Prolactin', 'P13647'})"
"frozenset({'Prolactin', 'P28482', 'P30307'})"
"frozenset({'Prolactin', 'Q9Y572', 'P78527'})"
"frozenset({'Prolactin', 'P55769', 'O00287'})"
"frozenset({'Q99471', 'Prolactin', 'O95863'})"
"frozenset({'Prolactin', 'Q15262', 'Q6ZT12'})"
"frozenset({'O60341', 'Prolactin', 'P61371'})"
"frozenset({'Prolactin', 'P60953', 'Q12967'})"
"frozenset({'Prolactin', 'P62805', 'P35659'})"
"frozenset({'Prolactin', 'Q05901', 'Q96DA0'})"
"frozenset({'P42694', 'Q15717', 'Prolactin'})"
"frozenset({'Prolactin', 'O60884', 'P31948'})"
"frozenset({'Prolactin', 'Q86UC2', 'P10644'})"
"frozenset({'Q86YW0', 'Prolactin', 'P41743'})"
"frozenset({'Prolactin', 'Q6UN15', 'O95793'})"
"frozenset({'Prolactin', 'O75364', 'P01011'})"
"frozenset({'Prolactin', 'P42680', 'Q13480'})"
"frozenset({'Prolactin', 'A5A3E0', 'P06132'})"
"frozenset({'Prolactin', 'P01700', 'P01876'})"
"frozenset({'P83731', 'Prolactin', 'P22102'})"
"frozenset({'Prolactin', 'P16220', 'P01579'})"
"frozenset({'P37231', 'Prolactin', 'Q9HAZ2'})"
"frozenset({'Prolactin', 'P24043', 'P18084'})"
"frozenset({'Q00839', 'Prolactin', 'P26373'})"
"frozenset({'Prolactin', 'O43306', 'Q13554'})"
"frozenset({'O60934', 'P38398', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9NPJ6', 'Q96RN5'})"
"frozenset({'Q13352', 'Prolactin', 'Q9BU64'})"
"frozenset({'Q9Y4B6', 'Prolactin', 'Q13315'})"
"frozenset({'Prolactin', 'P49407', 'Q13464'})"
"frozenset({'Prolactin', 'P07237', 'Q6NWY9'})"
"frozenset({'Q9P0N9', 'P28482', 'Prolactin'})"
"frozenset({'Prolactin', 'P40337', 'Q05655'})"
"frozenset({'Prolactin', 'P48443', 'P27707'})"
"frozenset({'Q9P2H0', 'Prolactin', 'P0CAP2'})"
"frozenset({'P00734', 'P07204', 'Prolactin'})"
"frozenset({'Prolactin', 'P61764', 'Q9Y597'})"
"frozenset({'Q04724', 'Prolactin', 'Q9UMR3'})"
"frozenset({'Q05397', 'Prolactin', 'P06239'})"
"frozenset({'Prolactin', 'P22694', 'P15382'})"
"frozenset({'Prolactin', 'Q14126', 'O75147'})"
"frozenset({'Prolactin', 'Q8IZY5', 'Q8TDY2'})"
"frozenset({'O60814', 'Prolactin', 'P19320'})"
"frozenset({'Q8NBT2', 'Prolactin', 'P37837'})"
"frozenset({'Prolactin', 'Q9NRD5', 'Q3SY00'})"
"frozenset({'Prolactin', 'Q9ULU4', 'Q8IWI9'})"
"frozenset({'Prolactin', 'P56746', 'P57739'})"
"frozenset({'Prolactin', 'Q9UN30', 'A0JNW5'})"
"frozenset({'Prolactin', 'Q9H0R8', 'P31947'})"
"frozenset({'Q9NZV5', 'Prolactin', 'Q9HAT2'})"
"frozenset({'Prolactin', 'P78396', 'Q0VD86'})"
"frozenset({'P11234', 'Prolactin', 'O94817'})"
"frozenset({'Prolactin', 'P26367', 'Q96HF1'})"
"frozenset({'Prolactin', 'P05026', 'Q6ZW49'})"
"frozenset({'P07305', 'Prolactin', 'Q8NC60'})"
"frozenset({'P62136', 'Q16555', 'Prolactin'})"
"frozenset({'O15516', 'Prolactin', 'P67870'})"
"frozenset({'Q1KMD3', 'Prolactin', 'O00358'})"
"frozenset({'Prolactin', 'Q6IQ21', 'P50914'})"
"frozenset({'Prolactin', 'P01589', 'P32519'})"
"frozenset({'Prolactin', 'O60344', 'O95817'})"
"frozenset({'Prolactin', 'P63252', 'O00560'})"
"frozenset({'Prolactin', 'Q5FBB7', 'Q06609'})"
"frozenset({'Q92598', 'P05412', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9HC44', 'Q9H8W4'})"
"frozenset({'Prolactin', 'O95295', 'Q2M2I5'})"
"frozenset({'Prolactin', 'P51692', 'P46109'})"
"frozenset({'Prolactin', 'O75915', 'Q9P0N5'})"
"frozenset({'Q9BVJ7', 'Q13162', 'Prolactin'})"
"frozenset({'Prolactin', 'P35900', 'Q9UBB9'})"
"frozenset({'Q6MZM0', 'Q86YN1', 'Prolactin'})"
"frozenset({'Prolactin', 'P46087', 'Q8IY81'})"
"frozenset({'Prolactin', 'Q8IZT6', 'Q14980'})"
"frozenset({'Prolactin', 'P51784', 'Q01831'})"
"frozenset({'Prolactin', 'P60328', 'Q8NEC5'})"
"frozenset({'B7ZAP0', 'Prolactin', 'Q8IZQ1'})"
"frozenset({'Prolactin', 'Q8WUI4', 'Q16665'})"
"frozenset({'P42224', 'Prolactin', 'Q02556'})"
"frozenset({'Prolactin', 'Q9NQW6', 'Q12962'})"
"frozenset({'Prolactin', 'P55769', 'Q99496'})"
"frozenset({'Q9C040', 'Prolactin', 'P08238'})"
"frozenset({'Prolactin', 'P78362', 'P05067'})"
"frozenset({'Prolactin', 'O75530', 'Q15714'})"
"frozenset({'Prolactin', 'P05067', 'A0AVK6'})"
"frozenset({'Q8TEY5', 'Prolactin', 'Q03060'})"
"frozenset({'Q08AD1', 'P01100', 'Prolactin'})"
"frozenset({'Prolactin', 'O60245', 'Q96LS8'})"
"frozenset({'Q9HCE1', 'Prolactin', 'O00499'})"
"frozenset({'Prolactin', 'Q13485', 'P56962'})"
"frozenset({'P00519', 'Prolactin', 'O00213'})"
"frozenset({'Q8IVT5', 'Prolactin', 'Q15678'})"
"frozenset({'P62136', 'Prolactin', 'Q10570'})"
"frozenset({'Q7Z6I5', 'Prolactin', 'Q92922'})"
"frozenset({'Q9BTT6', 'Prolactin', 'P49761'})"
"frozenset({'O95785', 'Prolactin', 'Q96KQ7'})"
"frozenset({'Prolactin', 'Q9UIG4', 'O43765'})"
"frozenset({'Prolactin', 'Q9ULR0', 'Q15459'})"
"frozenset({'Prolactin', 'P62701', 'P08238'})"
"frozenset({'Prolactin', 'Q16236', 'P19525'})"
"frozenset({'Prolactin', 'P49207', 'Q13616'})"
"frozenset({'Prolactin', 'Q8NGB9', 'P32121'})"
"frozenset({'O60341', 'Q9Y2D8', 'Prolactin'})"
"frozenset({'Prolactin', 'P12755', 'P84022'})"
"frozenset({'Prolactin', 'P49917', 'P49863'})"
"frozenset({'Prolactin', 'P47756', 'O15511'})"
"frozenset({'P12757', 'Prolactin', 'Q8WUA8'})"
"frozenset({'Prolactin', 'O14980', 'P63151'})"
"frozenset({'Prolactin', 'P38398', 'P19105'})"
"frozenset({'Prolactin', 'O95433', 'Q9ULW0'})"
"frozenset({'Prolactin', 'A6NEM1', 'Q15742'})"
"frozenset({'Prolactin', 'P46939', 'Q96EM0'})"
"frozenset({'Prolactin', 'O60636', 'Q5R372'})"
"frozenset({'P63146', 'Prolactin', 'P78318'})"
"frozenset({'P08246', 'Prolactin', 'P01023'})"
"frozenset({'P33681', 'P42081', 'Prolactin'})"
"frozenset({'Prolactin', 'O95271', 'Q96RU3'})"
"frozenset({'Prolactin', 'P45984', 'P18847'})"
"frozenset({'Q01581', 'Prolactin', 'P20839'})"
"frozenset({'O95273', 'Prolactin', 'P29972'})"
"frozenset({'Prolactin', 'Q16739', 'A8MVW5'})"
"frozenset({'Prolactin', 'Q86VU5', 'Q99871'})"
"frozenset({'Prolactin', 'Q7Z443', 'Q9P0L9'})"
"frozenset({'Prolactin', 'Q6UWE0', 'P62256'})"
"frozenset({'P55854', 'Prolactin', 'P52565'})"
"frozenset({'P25815', 'Prolactin', 'P78318'})"
"frozenset({'Prolactin', 'Q5TCZ1', 'P56524'})"
"frozenset({'Prolactin', 'P02786', 'P20963'})"
"frozenset({'Prolactin', 'Q14689', 'P43115'})"
"frozenset({'P05496', 'P35609', 'Prolactin'})"
"frozenset({'Prolactin', 'Q8N4P2', 'Q9UPY5'})"
"frozenset({'Q9UKG9', 'Prolactin', 'P02768'})"
"frozenset({'Q7Z392', 'Prolactin', 'Q99728'})"
"frozenset({'Q9NYA3', 'Q9BW85', 'Prolactin'})"
"frozenset({'Prolactin', 'P15374', 'Q9UK80'})"
"frozenset({'Prolactin', 'P12830', 'Q9NR12'})"
"frozenset({'Prolactin', 'Q9H9B4', 'O00264'})"
"frozenset({'Q9BUZ4', 'Prolactin', 'P63165'})"
"frozenset({'Prolactin', 'Q6FI13', 'P58876'})"
"frozenset({'Q15185', 'Prolactin', 'Q01844'})"
"frozenset({'P61158', 'P62993', 'Prolactin'})"
"frozenset({'P28066', 'Prolactin', 'P62333'})"
"frozenset({'Q16626', 'Prolactin', 'Q06203'})"
"frozenset({'Prolactin', 'Q96P16', 'Q9HCH0'})"
"frozenset({'Q13428', 'Prolactin', 'Q15554'})"
"frozenset({'Q9UHI6', 'Prolactin', 'O76071'})"
"frozenset({'P62873', 'Prolactin', 'P28482'})"
"frozenset({'Q8WXI9', 'Prolactin', 'P58215'})"
"frozenset({'P05412', 'Prolactin', 'Q9NV31'})"
"frozenset({'Prolactin', 'Q9NUX5', 'Q9BRF8'})"
"frozenset({'Prolactin', 'O95149', 'Q96GM8'})"
"frozenset({'Q86TB9', 'Prolactin', 'P26196'})"
"frozenset({'O95678', 'P38919', 'Prolactin'})"
"frozenset({'Prolactin', 'P12830', 'Q9H3U1'})"
"frozenset({'Prolactin', 'O43707', 'P18084'})"
"frozenset({'Prolactin', 'P06865', 'P12004'})"
"frozenset({'P42694', 'Prolactin', 'Q504Q3'})"
"frozenset({'Prolactin', 'Q9NZD8', 'P20393'})"
"frozenset({'Q96GS4', 'Prolactin', 'Q6IAA8'})"
"frozenset({'Prolactin', 'Q8NHQ1', 'Q99728'})"
"frozenset({'Prolactin', 'P46940', 'P09496'})"
"frozenset({'Prolactin', 'P63208', 'P63167'})"
"frozenset({'Prolactin', 'O15504', 'P55735'})"
"frozenset({'Q13075', 'Prolactin', 'P55211'})"
"frozenset({'P07305', 'Prolactin', 'Q8IYW5'})"
"frozenset({'Prolactin', 'Q86VP6', 'P20042'})"
"frozenset({'Prolactin', 'P09651', 'Q96JY0'})"
"frozenset({'P82650', 'Prolactin', 'O14965'})"
"frozenset({'Q9P2P5', 'Prolactin', 'Q9Y6X9'})"
"frozenset({'Prolactin', 'P04637', 'Q9NQC7'})"
"frozenset({'P12931', 'Prolactin', 'O15259'})"
"frozenset({'Prolactin', 'Q96S53', 'Q8N122'})"
"frozenset({'P19474', 'Prolactin', 'Q08426'})"
"frozenset({'P12931', 'Prolactin', 'P19438'})"
"frozenset({'Q96A72', 'Prolactin', 'Q9H1J1'})"
"frozenset({'Prolactin', 'Q9NRC8', 'Q8N163'})"
"frozenset({'Prolactin', 'Q8WU76', 'Q86Y82'})"
"frozenset({'Prolactin', 'P62760', 'O94919'})"
"frozenset({'Q9Y333', 'Prolactin', 'P48431'})"
"frozenset({'Prolactin', 'O00571', 'Q9UH99'})"
"frozenset({'Q05397', 'Prolactin', 'P40763'})"
"frozenset({'Prolactin', 'P03372', 'P07900'})"
"frozenset({'Q8NGP2', 'P35626', 'Prolactin'})"
"frozenset({'P00709', 'P15291', 'Prolactin'})"
"frozenset({'P49639', 'Prolactin', 'Q9BRX9'})"
"frozenset({'Prolactin', 'O43741', 'Q9H079'})"
"frozenset({'Prolactin', 'Q01844', 'P13612'})"
"frozenset({'Prolactin', 'P53350', 'P11388'})"
"frozenset({'Prolactin', 'Q8NA03', 'P35232'})"
"frozenset({'Prolactin', 'Q8N5C8', 'P62979'})"
"frozenset({'Prolactin', 'Q9H0W5', 'P12277'})"
"frozenset({'Prolactin', 'Q9Y570', 'P78417'})"
"frozenset({'Prolactin', 'Q04917', 'Q96PU5'})"
"frozenset({'Prolactin', 'P62987', 'Q13422'})"
"frozenset({'Prolactin', 'Q99496', 'Q92900'})"
"frozenset({'Prolactin', 'P04637', 'Q8NBJ5'})"
"frozenset({'Prolactin', 'Q9Y383', 'P46459'})"
"frozenset({'O75031', 'Prolactin', 'P51451'})"
"frozenset({'Prolactin', 'P19022', 'P35236'})"
"frozenset({'Prolactin', 'O75153', 'Q9UKG1'})"
"frozenset({'Prolactin', 'Q8N668', 'P55011'})"
"frozenset({'Prolactin', 'P00533', 'P02545'})"
"frozenset({'Q3KNV8', 'Prolactin', 'Q92793'})"
"frozenset({'Q5SW79', 'Prolactin', 'P36969'})"
"frozenset({'Prolactin', 'Q96C57', 'O14980'})"
"frozenset({'O75251', 'Prolactin', 'O43920'})"
"frozenset({'Prolactin', 'P00488', 'P02679'})"
"frozenset({'Q01130', 'Prolactin', 'P55795'})"
"frozenset({'Q8NEA9', 'Prolactin', 'A6NGK3'})"
"frozenset({'Prolactin', 'P25054', 'P49674'})"
"frozenset({'Q05195', 'P23443', 'Prolactin'})"
"frozenset({'Prolactin', 'P11766', 'Q13547'})"
"frozenset({'Q495Y8', 'Prolactin', 'Q15691'})"
"frozenset({'Prolactin', 'P0DP25', 'P25105'})"
"frozenset({'Prolactin', 'P49590', 'Q8IWL3'})"
"frozenset({'Prolactin', 'P09874', 'P61978'})"
"frozenset({'Q8WXA9', 'Q13310', 'Prolactin'})"
"frozenset({'Q9BRJ6', 'P15927', 'Prolactin'})"
"frozenset({'Q96ST3', 'Prolactin', 'P19793'})"
"frozenset({'Prolactin', 'P19338', 'Q14676'})"
"frozenset({'Prolactin', 'P63027', 'Q9UHA4'})"
"frozenset({'Prolactin', 'Q16666', 'O60231'})"
"frozenset({'Q8TCJ2', 'Prolactin', 'P39656'})"
"frozenset({'Prolactin', 'P13569', 'Q13131'})"
"frozenset({'Prolactin', 'Q9UBC2', 'P41235'})"
"frozenset({'P05198', 'Prolactin', 'P02751'})"
"frozenset({'Prolactin', 'Q9Y383', 'Q9ULU8'})"
"frozenset({'Prolactin', 'O95817', 'Q9UDY4'})"
"frozenset({'Prolactin', 'Q8N6T7', 'P61978'})"
"frozenset({'Prolactin', 'Q13765', 'P49736'})"
"frozenset({'Prolactin', 'Q8TEB7', 'Q9UHD9'})"
"frozenset({'Prolactin', 'Q92890', 'Q8NEY8'})"
"frozenset({'Prolactin', 'P09651', 'O14980'})"
"frozenset({'Prolactin', 'Q14676', 'O75569'})"
"frozenset({'Prolactin', 'P40337', 'Q9Y3V2'})"
"frozenset({'Prolactin', 'P35626', 'Q8NGK4'})"
"frozenset({'Prolactin', 'Q13936', 'P36873'})"
"frozenset({'Prolactin', 'O75807', 'Q16539'})"
"frozenset({'O95167', 'O75800', 'Prolactin'})"
"frozenset({'Prolactin', 'Q7Z3B4', 'Q9NP55'})"
"frozenset({'Prolactin', 'Q92506', 'Q5BKU9'})"
"frozenset({'Q14050', 'Prolactin', 'Q13683'})"
"frozenset({'P15941', 'P07900', 'Prolactin'})"
"frozenset({'Prolactin', 'Q15717', 'Q9BSK4'})"
"frozenset({'Prolactin', 'P34947', 'O94973'})"
"frozenset({'Prolactin', 'Q9H8Y8', 'Q13618'})"
"frozenset({'P86479', 'Prolactin', 'Q08AM6'})"
"frozenset({'Prolactin', 'Q5HYJ3', 'Q9UGM1'})"
"frozenset({'Prolactin', 'Q9UKL0', 'P06748'})"
"frozenset({'Prolactin', 'Q13509', 'Q9Y574'})"
"frozenset({'Prolactin', 'Q9BPY3', 'Q9Y3C7'})"
"frozenset({'Q96SB4', 'Q6PJ69', 'Prolactin'})"
"frozenset({'Prolactin', 'Q8IVT2', 'Q9UKT9'})"
"frozenset({'P49023', 'Q15262', 'Prolactin'})"
"frozenset({'P61952', 'Prolactin', 'P35462'})"
"frozenset({'O00206', 'Q9UNE7', 'Prolactin'})"
"frozenset({'P62241', 'Prolactin', 'Q13084'})"
"frozenset({'P61769', 'Prolactin', 'Q03518'})"
"frozenset({'Prolactin', 'Q86VP6', 'Q99880'})"
"frozenset({'Prolactin', 'Q6UWL6', 'P25788'})"
"frozenset({'Prolactin', 'A5D8V7', 'O60826'})"
"frozenset({'Prolactin', 'P11586', 'P19320'})"
"frozenset({'Prolactin', 'Q8IWZ8', 'Q05519'})"
"frozenset({'Prolactin', 'O75083', 'P13284'})"
"frozenset({'Prolactin', 'Q9Y5P4', 'Q96HA1'})"
"frozenset({'Prolactin', 'Q86W47', 'O60840'})"
"frozenset({'Prolactin', 'Q14257', 'Q9Y4K3'})"
"frozenset({'Prolactin', 'P18031', 'P08922'})"
"frozenset({'Q03431', 'Q9NVM6', 'Prolactin'})"
"frozenset({'Prolactin', 'Q8NG83', 'P32121'})"
"frozenset({'Q9H0W9', 'Prolactin', 'P78371'})"
"frozenset({'O15344', 'Prolactin', 'P23396'})"
"frozenset({'Prolactin', 'Q03135', 'P01375'})"
"frozenset({'P06493', 'Prolactin', 'P33316'})"
"frozenset({'Prolactin', 'P50452', 'P07477'})"
"frozenset({'Q96CD0', 'Prolactin', 'Q13616'})"
"frozenset({'Prolactin', 'Q9H4A9', 'O95070'})"
"frozenset({'Prolactin', 'Q14031', 'P08648'})"
"frozenset({'Q9UBK7', 'Prolactin', 'P51587'})"
"frozenset({'Prolactin', 'P20648', 'Q15836'})"
"frozenset({'Prolactin', 'Q3ZCM7', 'Q8IYT4'})"
"frozenset({'Prolactin', 'P46108', 'P18084'})"
"frozenset({'Prolactin', 'P60369', 'Q2WGJ6'})"
"frozenset({'Prolactin', 'Q9ULK4', 'Q92793'})"
"frozenset({'P0C881', 'Prolactin', 'Q9UL63'})"
"frozenset({'Q86UV5', 'Prolactin', 'P01106'})"
"frozenset({'Prolactin', 'Q6A162', 'Q86UD4'})"
"frozenset({'Prolactin', 'Q5SSJ5', 'Q00839'})"
"frozenset({'O00308', 'Prolactin', 'Q9H0D6'})"
"frozenset({'P60903', 'Q96QB1', 'Prolactin'})"
"frozenset({'Prolactin', 'Q5TC82', 'P62316'})"
"frozenset({'Prolactin', 'Q5VTD9', 'Q6NUQ1'})"
"frozenset({'Prolactin', 'P68104', 'P63167'})"
"frozenset({'P46781', 'Q9H492', 'Prolactin'})"
"frozenset({'Q96L46', 'Prolactin', 'P20810'})"
"frozenset({'Q13042', 'Prolactin', 'P33981'})"
"frozenset({'Prolactin', 'P05067', 'Q13813'})"
"frozenset({'Prolactin', 'Q6ZTQ3', 'P04745'})"
"frozenset({'Prolactin', 'O00762', 'Q8TF42'})"
"frozenset({'Q15173', 'Prolactin', 'Q92974'})"
"frozenset({'Prolactin', 'Q6ZMG9', 'Q9NQS5'})"
"frozenset({'Q8N264', 'Q9HBH0', 'Prolactin'})"
"frozenset({'Prolactin', 'Q9NPH2', 'O00233'})"
"frozenset({'Prolactin', 'Q8TBE0', 'A6NEM1'})"
"frozenset({'Prolactin', 'Q8N9F7', 'P01024'})"
"frozenset({'Prolactin', 'P62333', 'Q00987'})"
"frozenset({'Q13794', 'Prolactin', 'Q92843'})"
"frozenset({'Prolactin', 'Q6ZSG1', 'O43541'})"
"frozenset({'Prolactin', 'Q9HCE7', 'Q8NER5'})"
"frozenset({'Prolactin', 'Q6KB66', 'P50222'})"
"frozenset({'P62955', 'Prolactin', 'P67775'})"
"frozenset({'O75376', 'Prolactin', 'Q16236'})"
"frozenset({'Q2KHM9', 'Prolactin', 'Q9NX04'})"
"frozenset({'Prolactin', 'Q5VYV7', 'P53350'})"
"frozenset({'Q8IWA4', 'Prolactin', 'Q9NYY3'})"
"frozenset({'P04626', 'Prolactin', 'Q92973'})"
"frozenset({'Prolactin', 'O43852', 'Q16643'})"
"frozenset({'P47974', 'Prolactin', 'Q9Y3M2'})"
"frozenset({'Prolactin', 'Q8N187', 'P05067'})"
"frozenset({'Prolactin', 'Q15717', 'Q2TB10'})"
"frozenset({'Q02386', 'Prolactin', 'P49715'})"
"frozenset({'Prolactin', 'Q9BQE3', 'Q13618'})"
"frozenset({'P43355', 'Prolactin', 'P06702'})"
"frozenset({'Prolactin', 'P62837', 'Q13233'})"
"frozenset({'Prolactin', 'Q92835', 'O75553'})"
"frozenset({'Prolactin', 'P55011', 'O60503'})"
"frozenset({'Prolactin', 'P35452', 'O60675'})"
"frozenset({'P26641', 'Prolactin', 'Q15046'})"
"frozenset({'Prolactin', 'Q86X19', 'Q01650'})"
"frozenset({'P24864', 'Prolactin', 'P63208'})"
"frozenset({'Q9Y5P8', 'Prolactin', 'P54289'})"
"frozenset({'P60842', 'Prolactin', 'Q92887'})"
"frozenset({'Q00536', 'Prolactin', 'Q9H9L3'})"
"frozenset({'P42345', 'Prolactin', 'Q07817'})"
"frozenset({'Prolactin', 'Q9NR28', 'P53779'})"
"frozenset({'Prolactin', 'Q96B97', 'Q6PI77'})"
"frozenset({'Prolactin', 'Q92529', 'P11362'})"
"frozenset({'O75360', 'O15160', 'Prolactin'})"
"frozenset({'Prolactin', 'P62195', 'Q9C0C7'})"
"frozenset({'Prolactin', 'P62834', 'Q9UKW4'})"
"frozenset({'Prolactin', 'Q9ULZ2', 'P01106'})"
"frozenset({'Prolactin', 'Q13509', 'Q16531'})"
"frozenset({'Prolactin', 'Q9BYN7', 'Q6IPU0'})"
"frozenset({'Q9UBT6', 'Q9BXK1', 'Prolactin'})"
"frozenset({'Q8NF86', 'Prolactin', 'P05067'})"
"frozenset({'Prolactin', 'P28072', 'Q15910'})"
"frozenset({'Prolactin', 'Q12906', 'P43307'})"
"frozenset({'Prolactin', 'O60245', 'Q13535'})"
"frozenset({'Q86YB7', 'Q13472', 'Prolactin'})"
"frozenset({'Q9UM07', 'Prolactin', 'Q9UNL4'})"
"frozenset({'Q9H0E9', 'Prolactin', 'P19793'})"
"frozenset({'Prolactin', 'Q14683', 'Q99496'})"
"frozenset({'Prolactin', 'P33981', 'Q14203'})"
"frozenset({'Prolactin', 'P61158', 'O43399'})"
"frozenset({'Prolactin', 'P20248', 'Q13111'})"
"frozenset({'Prolactin', 'Q14186', 'P24941'})"
"frozenset({'O75533', 'Prolactin', 'P68363'})"
"frozenset({'Prolactin', 'P31749', 'O60343'})"
"frozenset({'Prolactin', 'Q08828', 'P31751'})"
"frozenset({'Q9UJW3', 'Prolactin', 'P17275'})"
"frozenset({'Prolactin', 'O00505', 'Q96H86'})"
"frozenset({'Prolactin', 'Q9Y5B8', 'Q96HM7'})"
"frozenset({'Prolactin', 'Q86VP6', 'P62306'})"
"frozenset({'P08631', 'Prolactin', 'P22681'})"
"frozenset({'Prolactin', 'Q96I25', 'Q99459'})"
"frozenset({'Prolactin', 'O95166', 'P46783'})"
"frozenset({'P05412', 'Prolactin', 'Q5UIP0'})"
"frozenset({'Q86SQ0', 'Prolactin', 'O95544'})"
"frozenset({'Prolactin', 'P04279', 'P28065'})"
"frozenset({'O60763', 'Prolactin', 'Q00987'})"
"frozenset({'Prolactin', 'P32969', 'P62987'})"
"frozenset({'O76064', 'Prolactin', 'Q8IZU0'})"
"frozenset({'Prolactin', 'Q7L804', 'Q9BST9'})"
"frozenset({'Prolactin', 'Q06546', 'Q8NI08'})"
"frozenset({'Prolactin', 'Q99759', 'Q96EY1'})"
"frozenset({'Prolactin', 'O95751', 'O95872'})"
"frozenset({'Prolactin', 'Q9H9T3', 'Q9Y3D0'})"
"frozenset({'Q9UNL2', 'Prolactin', 'Q7Z406'})"
"frozenset({'Q99683', 'Q03113', 'Prolactin'})"
"frozenset({'Prolactin', 'P04271', 'Q8TBB1'})"
"frozenset({'Prolactin', 'O43463', 'P06400'})"
"frozenset({'Prolactin', 'Q9Y2X3', 'P56537'})"
"frozenset({'Prolactin', 'P13010', 'P49917'})"
"frozenset({'Prolactin', 'P03372', 'P60660'})"
"frozenset({'Prolactin', 'Q53TQ3', 'Q9H9F9'})"
"frozenset({'Prolactin', 'P34947', 'Q15208'})"
"frozenset({'Prolactin', 'Q7L590', 'Q16531'})"
"frozenset({'Prolactin', 'Q9Y259', 'P02768'})"
"frozenset({'Prolactin', 'P78347', 'O15400'})"
"frozenset({'Prolactin', 'P51668', 'Q9Y577'})"
"frozenset({'Prolactin', 'Q9P2J5', 'Q13618'})"
"frozenset({'Prolactin', 'Q99873', 'Q13315'})"
"frozenset({'Prolactin', 'P04271', 'P06703'})"
"frozenset({'Q9C002', 'Prolactin', 'P22830'})"
"frozenset({'Prolactin', 'P46940', 'P08238'})"
"frozenset({'Prolactin', 'Q96BN2', 'Q16531'})"
"frozenset({'Prolactin', 'P60981', 'P55072'})"
"frozenset({'Prolactin', 'Q06124', 'P61073'})"
"frozenset({'Prolactin', 'P63173', 'Q7L5N1'})"
"frozenset({'Prolactin', 'Q86VP6', 'P68371'})"
"frozenset({'Prolactin', 'O14815', 'Q9H1Y0'})"
"frozenset({'Prolactin', 'P12830', 'Q13309'})"
"frozenset({'Q9Y224', 'Prolactin', 'P43243'})"
"frozenset({'Prolactin', 'O43251', 'Q9NWB1'})"
"frozenset({'Q9C0C7', 'Prolactin', 'Q8WV35'})"
"frozenset({'Q09028', 'Prolactin', 'P52294'})"
"frozenset({'Q9H244', 'Q9NWZ8', 'Prolactin'})"
"frozenset({'Prolactin', 'Q05519', 'O75147'})"
"frozenset({'Prolactin', 'Q8TDF6', 'P01111'})"
"frozenset({'Prolactin', 'O60260', 'P12956'})"
"frozenset({'Prolactin', 'O75044', 'P61981'})"
"frozenset({'Q03468', 'Q13620', 'Prolactin'})"
"frozenset({'Prolactin', 'Q13485', 'P53355'})"
"frozenset({'Prolactin', 'Q16610', 'O75603'})"
"frozenset({'Prolactin', 'Q8N1I0', 'P60763'})"
"frozenset({'Q9H871', 'Prolactin', 'Q96HF1'})"
"frozenset({'Prolactin', 'P54709', 'Q9C0C4'})"
"frozenset({'Prolactin', 'Q15637', 'O94906'})"
"frozenset({'Prolactin', 'P62081', 'P62244'})"
"frozenset({'Prolactin', 'Q6ZN17', 'P52298'})"
"frozenset({'Prolactin', 'P78329', 'P62993'})"
"frozenset({'Prolactin', 'P61088', 'P12004'})"
"frozenset({'Prolactin', 'P62820', 'P04844'})"
"frozenset({'Prolactin', 'O95994', 'P62993'})"
"frozenset({'Prolactin', 'P29353', 'Q9BQE3'})"
"frozenset({'Prolactin', 'Q96FW1', 'Q8WWC4'})"
"frozenset({'O43324', 'Prolactin', 'P49736'})"
"frozenset({'Prolactin', 'P22694', 'Q8N162'})"
"frozenset({'Prolactin', 'Q92754', 'P02452'})"
"frozenset({'Q9HCE1', 'Prolactin', 'Q8WXK3'})"
"frozenset({'Prolactin', 'O60603', 'Q04206'})"
"frozenset({'Prolactin', 'Q09019', 'Q13618'})"
"frozenset({'Prolactin', 'Q9H0D6', 'P41218'})"
"frozenset({'Prolactin', 'P55011', 'P55735'})"
